chr7	40078720	40078851	ENSG00000065883@CDK13@ENST00000181839	1	+	CDS
chr7	40088126	40088331	ENSG00000065883@CDK13@ENST00000181839	1	+	CDS
chr7	39950642	39951852	ENSG00000065883@CDK13@ENST00000181839	1	+	CDS
chr7	40092785	40093237	ENSG00000065883@CDK13@ENST00000181839	1	+	CDS
chr7	40094130	40094980	ENSG00000065883@CDK13@ENST00000181839	1	+	CDS
chr19	40599197	40599255	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40593166	40593181	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40599402	40599556	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40600068	40600177	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40605035	40605226	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40605405	40605652	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40605729	40605831	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40606233	40606307	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40606404	40606526	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40607365	40607529	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40608220	40608369	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40608484	40608603	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40609530	40609661	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40609746	40609871	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40610532	40610657	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40611152	40611394	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40611859	40611984	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40612073	40612192	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40613065	40613196	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40613404	40613529	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40613916	40614038	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40614315	40614446	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40616889	40617020	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40617100	40617225	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40619347	40619493	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40622401	40622667	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40622950	40623021	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40623604	40623732	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40623936	40624082	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40625857	40626009	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40626975	40627355	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40627705	40627857	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr19	40629396	40629550	ENSG00000090006@LTBP4@ENST00000204005	1	+	CDS
chr16	1351966	1352017	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1352102	1352159	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1352239	1352306	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1361743	1361797	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1361872	1361955	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1362038	1362131	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1362206	1362320	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1362452	1362534	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1362611	1362742	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1362825	1362906	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr16	1362997	1363091	ENSG00000090581@GNPTG@ENST00000204679	1	+	CDS
chr22	36348904	36349236	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36341370	36341526	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36327461	36327488	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36326568	36326661	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36322429	36322521	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36321758	36321821	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36320798	36320896	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36320220	36320363	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36319540	36319635	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36318207	36318325	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36316517	36316669	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36314145	36314318	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36312049	36312222	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36309282	36309396	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36306414	36306607	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36305930	36306051	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36305033	36305102	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36303995	36304155	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36302568	36302676	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36301534	36301665	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36300851	36301057	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36300127	36300264	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36298919	36299042	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36296843	36297014	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36295505	36295717	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36294932	36295076	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36294092	36294298	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36293759	36293863	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36293329	36293481	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36291986	36292234	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36289085	36289297	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36288727	36288939	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36288252	36288413	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36286718	36286846	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36285865	36285953	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36285658	36285781	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36285121	36285329	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36284403	36284511	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36284093	36284265	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr22	36282668	36282785	ENSG00000100345@MYH9@ENST00000216181	1	-	CDS
chr16	21277431	21277584	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21275532	21275594	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21269790	21269891	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21262037	21262158	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21261254	21261338	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21278082	21278251	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21267554	21267737	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	21258781	21258845	ENSG00000103316@CRYM@ENST00000219599	1	-	CDS
chr16	546839	548287	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	548993	549201	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	549288	549471	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	549615	549838	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	551302	551427	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	551512	551664	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	552051	552212	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	552301	552530	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	552605	552771	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	552863	553041	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr16	553339	553516	ENSG00000103326@CAPN15@ENST00000219611	1	+	CDS
chr19	45093326	45093527	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45138514	45138611	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45140236	45140281	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45140506	45140606	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45141322	45141441	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45142061	45142211	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45142303	45142458	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45143521	45143633	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45144854	45144995	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45145094	45145260	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45145353	45146049	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	45146390	45146472	ENSG00000104866@PPP1R37@ENST00000221462	1	+	CDS
chr19	18155880	18156201	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18160471	18160563	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18160919	18160969	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18161054	18161185	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18161279	18161495	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18161966	18162051	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18162202	18162310	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18162408	18162506	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18162967	18163147	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18163263	18163388	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18166160	18166302	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18167130	18167306	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18168475	18168546	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18168726	18168896	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	18169087	18169294	ENSG00000105647@PIK3R2@ENST00000222254	1	+	CDS
chr19	38081566	38083099	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38088721	38088851	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38099962	38100150	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38101052	38101226	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38106537	38106640	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38110227	38110384	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38119306	38119882	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38130498	38130772	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38141184	38141435	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38142573	38142710	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38152840	38152967	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38162253	38162371	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38164479	38164906	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38182519	38182740	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38192145	38192310	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38193537	38193780	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38198389	38198532	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38201862	38201997	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38204127	38204208	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr19	38206097	38206240	ENSG00000105738@SIPA1L3@ENST00000222345	1	+	CDS
chr7	101128394	101128664	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101130421	101130654	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101131875	101132069	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101133695	101133893	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101135494	101135594	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101135715	101135801	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101137001	101137084	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr7	101137405	101137442	ENSG00000106366@SERPINE1@ENST00000223095	1	+	CDS
chr17	50201411	50201513	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50199753	50199947	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50199556	50199590	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50199418	50199453	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50199226	50199327	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50198433	50198504	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50198161	50198205	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50197949	50198002	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50197732	50197785	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50197180	50197233	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50197010	50197063	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50196617	50196670	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50196484	50196528	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50196314	50196367	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50196155	50196199	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50195923	50195976	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50195567	50195665	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50195434	50195478	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50195232	50195330	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50195047	50195100	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50194721	50194828	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50194573	50194626	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50194349	50194447	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50194130	50194183	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50193943	50194041	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50192994	50193047	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50192797	50192850	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50192640	50192693	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50192475	50192528	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50191980	50192024	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50191788	50191886	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50191383	50191490	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50190817	50190924	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50190543	50190596	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50190327	50190380	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50190001	50190108	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50189859	50189912	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50189679	50189732	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50189377	50189538	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50189168	50189275	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50188903	50189010	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50188742	50188795	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50188530	50188637	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50188096	50188149	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50187876	50187983	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50187484	50187537	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50187015	50187122	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50186640	50186922	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50186317	50186507	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50185778	50186020	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr17	50185502	50185648	ENSG00000108821@COL1A1@ENST00000225964	1	-	CDS
chr12	96035361	96035519	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96029055	96029185	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96027444	96027564	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96024479	96024547	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96022147	96022251	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96021085	96021137	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96019168	96019240	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96018763	96018903	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96017557	96017580	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96017044	96017114	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96015583	96015694	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96014855	96014999	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96013750	96013853	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96013188	96013258	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96009094	96009148	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96006314	96006409	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96003838	96003920	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96002960	96003064	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	96000989	96001106	ENSG00000111144@LTA4H@ENST00000228740	1	-	CDS
chr12	47878968	47879113	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47865047	47865177	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47857504	47857688	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47857129	47857249	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47855630	47855801	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47846657	47846808	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47846335	47846451	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	47844545	47845005	ENSG00000111424@VDR@ENST00000229022	1	-	CDS
chr12	120469422	120469609	ENSG00000111786@SRSF9@ENST00000229390	1	-	CDS
chr12	120465627	120465787	ENSG00000111786@SRSF9@ENST00000229390	1	-	CDS
chr12	120463950	120464122	ENSG00000111786@SRSF9@ENST00000229390	1	-	CDS
chr12	120462019	120462162	ENSG00000111786@SRSF9@ENST00000229390	1	-	CDS
chr5	168486499	168486543	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168488602	168488736	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168492659	168492847	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168493894	168494002	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168494550	168494650	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168495315	168495436	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168497228	168497348	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168500591	168500720	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168502001	168502105	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168506021	168506199	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168506722	168506831	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168510581	168510686	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168516778	168516950	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168517815	168518062	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr5	168519081	168519190	ENSG00000113643@RARS1@ENST00000231572	1	+	CDS
chr2	206153618	206153678	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206152419	206152510	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206149818	206149925	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206149020	206149096	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206147753	206147834	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206147531	206147661	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206146903	206147088	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206144892	206145026	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206144018	206144132	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206142686	206142831	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206141941	206142069	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206138485	206138614	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206132945	206133105	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206130088	206130242	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206127797	206127972	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206126710	206126844	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206126539	206126611	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	206124185	206124276	ENSG00000023228@NDUFS1@ENST00000233190	1	-	CDS
chr2	21043864	21043945	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21043513	21043551	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21042361	21042476	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21040938	21041083	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21037958	21038111	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21037100	21037255	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21035584	21035708	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21034816	21034901	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21033299	21033518	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21032354	21032581	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21029898	21030015	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
chr2	21029639	21029785	ENSG00000084674@APOB@ENST00000233242	1	-	CDS
